job_id,skills_found
08WZ0LTJMF09,"['AWS', 'SQL', 'TensorFlow']"
08ZUWL2FA4P3,"['Python', 'R', 'Computer Vision']"
090B34W6VXG9,"['SQL', 'AWS', 'TensorFlow', 'R']"
091E5I1QKZ37,"['SQL', 'Computer Vision', 'Azure', 'R']"
091ZH1KG8CY1,"['Computer Vision', 'Python', 'NLP', 'Azure']"
092BWDDCO3TJ,"['Computer Vision', 'R', 'AWS']"
092D5EJ1Q79Y,"['Azure', 'AWS', 'Computer Vision', 'SQL', 'GCP', 'Python']"
0935M6RLTZHB,"['R', 'PyTorch', 'GCP', 'Computer Vision', 'Azure']"
094SNAJY0GMD,"['Computer Vision', 'Azure', 'NLP', 'R']"
09503510957Q,"['Python', 'AWS', 'R', 'PyTorch', 'TensorFlow', 'Scikit-learn']"
096GHHAPQXIG,"['Scikit-learn', 'PyTorch', 'Python', 'AWS', 'TensorFlow']"
096TN7CTDLDN,"['GCP', 'Scikit-learn', 'NLP', 'AWS', 'R', 'Azure']"
0971DI7B50AC,"['R', 'NLP', 'Azure', 'GCP']"
097BXXF7IDOM,"['TensorFlow', 'SQL', 'Python', 'Computer Vision']"
0985OZD8E0J6,"['AWS', 'GCP', 'Python', 'Scikit-learn']"
098OQKYLRWEC,"['NLP', 'AWS', 'PyTorch', 'Scikit-learn']"
09906WJTE3UK,"['SQL', 'TensorFlow', 'PyTorch', 'Python', 'R']"
099IT2JEA4DS,"['NLP', 'Scikit-learn', 'AWS']"
099KDGXZTSTB,"['GCP', 'Azure', 'NLP', 'Scikit-learn', 'Computer Vision', 'R']"
09AHK6R92Z2A,"['Azure', 'GCP', 'Python']"
09ATUYMI7VXB,"['SQL', 'NLP', 'Computer Vision', 'Scikit-learn', 'TensorFlow', 'Azure']"
09BWZ8CA1LOL,"['GCP', 'Scikit-learn', 'Computer Vision', 'Python']"
09E7SWBQOFB0,"['Azure', 'Scikit-learn', 'SQL', 'PyTorch', 'TensorFlow']"
09FM4UPGU5ST,"['Python', 'SQL', 'Scikit-learn', 'TensorFlow']"
09H2KE216Q4X,"['GCP', 'PyTorch', 'Computer Vision']"
09IOGLACCE7S,"['TensorFlow', 'Computer Vision', 'PyTorch', 'AWS']"
09IVD6MSHG46,"['Azure', 'AWS', 'TensorFlow', 'NLP', 'R']"
09KMTDCJEAGB,"['Python', 'PyTorch', 'TensorFlow']"
09L3P5XDBX1T,"['Python', 'Scikit-learn', 'Computer Vision', 'Azure']"
09LO96KUVBAN,"['Computer Vision', 'NLP', 'TensorFlow', 'R', 'Azure', 'GCP']"
09MOVC3NMMWC,"['TensorFlow', 'R', 'Azure', 'AWS', 'Computer Vision', 'NLP']"
09NM87JQVG88,"['GCP', 'AWS', 'PyTorch', 'TensorFlow', 'R']"
09NPDTLPNK1W,"['Scikit-learn', 'GCP', 'R']"
09RF8FAPNMFO,"['TensorFlow', 'Computer Vision', 'Python', 'AWS', 'SQL']"
09RK7ZD9M0AF,"['R', 'Azure', 'Computer Vision', 'GCP']"
09RZQKVMX43V,"['NLP', 'TensorFlow', 'Azure', 'SQL']"
09S9NXMFEORO,"['R', 'TensorFlow', 'Computer Vision', 'AWS', 'GCP']"
09TYAW7DQG2D,"['TensorFlow', 'Scikit-learn', 'PyTorch']"
09U0PC4YU1WE,"['GCP', 'Computer Vision', 'NLP', 'Azure', 'SQL']"
09YCEL2IUZGG,"['Python', 'AWS', 'TensorFlow', 'R']"
09YIVAMGQRXQ,"['NLP', 'Python', 'AWS', 'GCP']"
09ZX4I3AKV6L,"['Scikit-learn', 'AWS', 'NLP', 'Azure', 'Computer Vision', 'TensorFlow']"
0A0YMH4MXC0L,"['AWS', 'Azure', 'TensorFlow', 'PyTorch', 'Scikit-learn']"
0A1LUTVFLOK7,"['SQL', 'TensorFlow', 'Scikit-learn', 'Python', 'PyTorch']"
0A1WHHKT1YJF,"['R', 'SQL', 'PyTorch', 'Python']"
0A3MEB8CKZ0Y,"['Azure', 'NLP', 'TensorFlow', 'AWS']"
0A3MNJWS7XTY,"['Python', 'PyTorch', 'SQL']"
0A4QQFSSDZ5Y,"['SQL', 'NLP', 'Scikit-learn', 'AWS']"
0A5BQO7WSVI2,"['PyTorch', 'GCP', 'SQL', 'R']"
0A5CXV3ZZ6O8,"['TensorFlow', 'PyTorch', 'R', 'Computer Vision']"
0A68M3LSG0TU,"['NLP', 'Scikit-learn', 'Computer Vision']"
0A690Q5N5KXQ,"['PyTorch', 'Computer Vision', 'NLP', 'AWS']"
0A73R12PHUKJ,"['GCP', 'Computer Vision', 'PyTorch', 'Scikit-learn', 'Python']"
0ABMKRY7IYGC,"['Computer Vision', 'Azure', 'PyTorch']"
0ABS3C1TWKPS,"['NLP', 'R', 'Computer Vision', 'Python']"
0AC0BQOF19BP,"['PyTorch', 'TensorFlow', 'NLP', 'SQL', 'Scikit-learn']"
0ACQQRSTINMM,"['Python', 'AWS', 'Scikit-learn', 'SQL', 'Azure']"
0ADN97NOBCXY,"['Computer Vision', 'Azure', 'Python', 'Scikit-learn']"
0AEQ58J6QJAR,"['TensorFlow', 'GCP', 'Scikit-learn', 'R', 'PyTorch', 'NLP']"
0AFH9GNGKDHT,"['AWS', 'Scikit-learn', 'NLP', 'GCP', 'Python', 'TensorFlow']"
0AFZHUXNZH6H,"['Scikit-learn', 'Computer Vision', 'R', 'SQL', 'Azure']"
0AGAESFHHEK1,"['R', 'Scikit-learn', 'NLP', 'GCP']"
0AGFTCNPYEPK,"['R', 'Scikit-learn', 'SQL']"
0AGL84JNU692,"['NLP', 'Computer Vision', 'TensorFlow', 'Python', 'Azure', 'Scikit-learn']"
0AGTTA7T1F1U,"['Scikit-learn', 'Computer Vision', 'AWS']"
0AN0JBZUTRUT,"['NLP', 'GCP', 'Python', 'Scikit-learn', 'TensorFlow', 'AWS']"
0ANZXYN6Q3FR,"['Python', 'NLP', 'SQL', 'R']"
0AOT12EDM4EF,"['Scikit-learn', 'GCP', 'AWS', 'Computer Vision']"
0ASRC73LD2O3,"['Python', 'Scikit-learn', 'NLP', 'TensorFlow', 'PyTorch']"
0ASZSG3U4YKC,"['TensorFlow', 'R', 'GCP']"
0AT3Z4MG0U8Q,"['Computer Vision', 'AWS', 'TensorFlow', 'GCP', 'NLP', 'Python']"
0ATGKYKXF52S,"['R', 'Scikit-learn', 'Computer Vision', 'NLP', 'Python']"
0ATIJPNRNK7G,"['AWS', 'TensorFlow', 'NLP', 'R']"
0ATVZKHIUIT7,"['Computer Vision', 'SQL', 'Scikit-learn']"
0AU0QWF8XI6C,"['PyTorch', 'Computer Vision', 'GCP', 'SQL', 'TensorFlow']"
0AUYQ633GRC9,"['AWS', 'TensorFlow', 'PyTorch', 'Computer Vision']"
0AV7H4VCKU3C,"['PyTorch', 'Scikit-learn', 'R']"
0AVO8HA3G0OQ,"['SQL', 'Python', 'TensorFlow', 'GCP', 'AWS']"
0AW2HBJS39G5,"['AWS', 'Computer Vision', 'Python']"
0AWIXJQ4W9BF,"['Azure', 'TensorFlow', 'Scikit-learn', 'GCP', 'NLP', 'SQL']"
0AXEQ595L4NI,"['Computer Vision', 'GCP', 'NLP', 'AWS']"
0AXIBK12HY8D,"['R', 'Computer Vision', 'Python', 'AWS', 'TensorFlow']"
0AYMIA53YBGV,"['Scikit-learn', 'TensorFlow', 'Python', 'R', 'PyTorch']"
0AZ3G1PXODXN,"['SQL', 'GCP', 'Scikit-learn', 'Azure', 'AWS']"
0AZPU7KCV8QG,"['R', 'Computer Vision', 'AWS', 'GCP', 'NLP']"
0B02GV54UJG8,"['PyTorch', 'SQL', 'Computer Vision', 'Python', 'NLP', 'Scikit-learn']"
0B05XIEV6TJI,"['GCP', 'SQL', 'Scikit-learn', 'PyTorch', 'AWS', 'R']"
0B0HPKVOU40S,"['NLP', 'TensorFlow', 'Scikit-learn', 'SQL', 'R']"
0B0R5UVUA3N3,"['TensorFlow', 'Python', 'GCP', 'PyTorch', 'Computer Vision']"
0B1HPIH1LJAT,"['Computer Vision', 'PyTorch', 'SQL', 'GCP']"
0B2I9E6XM8KP,"['NLP', 'SQL', 'Computer Vision', 'AWS', 'R']"
0B2MU20XJHO6,"['Azure', 'Python', 'R', 'TensorFlow']"
0B2QA9ZOHFS4,"['TensorFlow', 'NLP', 'SQL', 'Computer Vision', 'R']"
0B343OPUNLZZ,"['Scikit-learn', 'R', 'Python']"
0B3ML07ELC99,"['Computer Vision', 'Scikit-learn', 'SQL']"
0B3PZUTUEKHX,"['Scikit-learn', 'Computer Vision', 'NLP', 'TensorFlow', 'Python']"
0B4J217I2CDF,"['TensorFlow', 'R', 'PyTorch']"
0B67MG4A9UCI,"['GCP', 'Azure', 'NLP', 'SQL']"
0B6QHMPYFXF7,"['SQL', 'TensorFlow', 'Scikit-learn']"
0B7XHQ56H3ON,"['AWS', 'TensorFlow', 'NLP', 'SQL', 'Computer Vision']"
0B8U739SVQ03,"['Azure', 'GCP', 'R', 'Computer Vision', 'TensorFlow']"
0BAUGJV9KCOG,"['SQL', 'GCP', 'Python', 'Computer Vision']"
0BBZUUP1LK9O,"['GCP', 'R', 'PyTorch', 'TensorFlow', 'AWS', 'Scikit-learn']"
0BCQKJU9YUDV,"['Computer Vision', 'Scikit-learn', 'R']"
0BCRU7EHHDHL,"['Azure', 'GCP', 'Scikit-learn', 'AWS']"
0BDKJ8PSHMVL,"['Python', 'R', 'SQL', 'TensorFlow']"
0BDRNWZMET1P,"['TensorFlow', 'Azure', 'AWS', 'Python', 'PyTorch', 'Computer Vision']"
0BEDIUMXY7GM,"['Azure', 'TensorFlow', 'Python', 'Scikit-learn']"
0BF5OSWCL2Q3,"['NLP', 'GCP', 'Python', 'AWS']"
0BFOUSX8BVQK,"['NLP', 'SQL', 'Computer Vision', 'GCP']"
0BISW62IN44Y,"['SQL', 'R', 'Scikit-learn', 'PyTorch', 'AWS', 'Computer Vision']"
0BJUBZSELNUJ,"['TensorFlow', 'SQL', 'Python', 'Scikit-learn']"
0BKQSLQ4MDDZ,"['R', 'Scikit-learn', 'Python', 'Azure', 'AWS']"
0BKUC9MWPRV9,"['R', 'NLP', 'PyTorch', 'TensorFlow', 'Python']"
0BLIMVNC3IXI,"['R', 'PyTorch', 'NLP']"
0BLY6SB7DW6Q,"['NLP', 'Scikit-learn', 'AWS', 'TensorFlow', 'SQL', 'Python']"
0BMBAOQR8ST2,"['Azure', 'SQL', 'Python', 'GCP', 'PyTorch']"
0BMXJTG122MX,"['NLP', 'GCP', 'SQL', 'R', 'Python']"
0BN5TJEDD7VI,"['Azure', 'NLP', 'TensorFlow', 'Python']"
0BNCW6QMFLEK,"['PyTorch', 'NLP', 'AWS', 'Scikit-learn', 'Python']"
0BPVIFU9ED3K,"['Scikit-learn', 'NLP', 'GCP', 'R', 'SQL', 'AWS']"
0BQR3HYI0CQJ,"['Azure', 'Computer Vision', 'Scikit-learn', 'SQL', 'AWS', 'R']"
0BQSZ85IP7SY,"['SQL', 'NLP', 'Azure', 'Scikit-learn', 'AWS', 'Computer Vision']"
0BR8SRN868T8,"['GCP', 'Azure', 'SQL']"
0BTRZ13V2XIC,"['Python', 'Scikit-learn', 'SQL', 'PyTorch', 'Computer Vision', 'GCP']"
0BUI1QM97NH4,"['TensorFlow', 'PyTorch', 'Python', 'SQL', 'AWS']"
0BUMULKOX5L9,"['Computer Vision', 'Scikit-learn', 'R', 'TensorFlow']"
0BW6BTB0FXOY,"['SQL', 'Python', 'Scikit-learn', 'Azure', 'TensorFlow']"
0BX9KFTXKQRI,"['Python', 'PyTorch', 'TensorFlow', 'Azure']"
0BYU97CSMOSI,"['Python', 'TensorFlow', 'AWS', 'SQL']"
0BYZOX30PAJP,"['AWS', 'Scikit-learn', 'NLP', 'Python', 'R']"
0BZC83XXIV6X,"['Python', 'NLP', 'Azure', 'Computer Vision', 'Scikit-learn', 'SQL']"
0C0GWF1ONH8R,"['Computer Vision', 'PyTorch', 'TensorFlow']"
0C1CDFNAB0ZI,"['Computer Vision', 'AWS', 'Python', 'Scikit-learn', 'PyTorch', 'Azure']"
0C1DTMU26VDE,"['AWS', 'Azure', 'Computer Vision', 'R', 'NLP']"
0C1EXJNIMXSM,"['NLP', 'AWS', 'TensorFlow', 'Azure', 'Scikit-learn', 'PyTorch']"
0C2EPRY6LU9S,"['PyTorch', 'NLP', 'Scikit-learn', 'TensorFlow', 'R']"
0C3JUUN3UC2B,"['TensorFlow', 'Computer Vision', 'NLP', 'Scikit-learn', 'Azure']"
0C3XMUHOS47D,"['Python', 'SQL', 'TensorFlow', 'GCP']"
0C5ILISDW8IM,"['PyTorch', 'Scikit-learn', 'SQL', 'NLP', 'Python', 'Azure']"
0C8JBEMN2317,"['PyTorch', 'Computer Vision', 'TensorFlow', 'GCP', 'Azure', 'R']"
0CA2U1QPE4WB,"['GCP', 'Azure', 'Computer Vision', 'TensorFlow', 'PyTorch']"
0CBE9LL4VA8E,"['SQL', 'NLP', 'AWS', 'GCP']"
0CD3H46YBYR9,"['R', 'Computer Vision', 'Python', 'AWS']"
0CD5N60QCWTC,"['GCP', 'AWS', 'Computer Vision', 'Python', 'Scikit-learn']"
0CDPQP2ZOT2W,"['R', 'SQL', 'GCP', 'TensorFlow', 'AWS']"
0CEBUQPC6LMG,"['Scikit-learn', 'TensorFlow', 'SQL', 'AWS', 'PyTorch']"
0CEWB3I5KW93,"['Azure', 'GCP', 'SQL', 'R', 'Python']"
0CI8YISTB5BK,"['TensorFlow', 'SQL', 'R']"
0CJCLTIIB3AN,"['TensorFlow', 'Computer Vision', 'AWS', 'PyTorch', 'Scikit-learn', 'Python']"
0CK0Y052ILQI,"['PyTorch', 'Python', 'GCP']"
0CK6KE6UPV38,"['R', 'Azure', 'GCP']"
0CLF8O5COVNB,"['GCP', 'Scikit-learn', 'PyTorch']"
0CM12BRVYQ8W,"['Azure', 'R', 'PyTorch', 'Computer Vision']"
0CN6HAR5KSV3,"['Azure', 'AWS', 'GCP']"
0CN9YZ6KI1II,"['Computer Vision', 'PyTorch', 'AWS', 'Azure']"
0CO96MW72FUJ,"['SQL', 'Azure', 'TensorFlow']"
0COZS7TC7VRJ,"['TensorFlow', 'PyTorch', 'Python', 'Computer Vision', 'GCP']"
0CPASDF4GCXX,"['R', 'NLP', 'GCP', 'Scikit-learn', 'TensorFlow']"
0CPSXHXNCSC3,"['SQL', 'GCP', 'Python', 'R', 'Scikit-learn']"
0CQEXAM7VID3,"['TensorFlow', 'Python', 'GCP', 'SQL', 'PyTorch', 'R']"
0CT9T9BIHLII,"['Scikit-learn', 'R', 'Azure', 'PyTorch', 'AWS']"
0CTULIZZRS45,"['Python', 'SQL', 'TensorFlow']"
0CW27X3I2PFG,"['AWS', 'Python', 'SQL', 'NLP', 'PyTorch', 'TensorFlow']"
0CW8UO2KEHHC,"['Computer Vision', 'TensorFlow', 'Python', 'PyTorch', 'NLP']"
0CW9EXS1UVVS,"['Python', 'Scikit-learn', 'AWS', 'NLP']"
0CWQ1C4LNP60,"['GCP', 'R', 'Azure', 'NLP', 'AWS']"
0CWZV9O3ADET,"['Scikit-learn', 'TensorFlow', 'AWS', 'Computer Vision']"
0CX788EM03ZY,"['TensorFlow', 'Scikit-learn', 'NLP']"
0CXZ03RK4YRV,"['TensorFlow', 'Scikit-learn', 'GCP', 'R', 'Python']"
0CYHXVCYTOFS,"['SQL', 'R', 'Azure']"
0CZ2BQ7KRR5T,"['Python', 'GCP', 'SQL', 'Computer Vision']"
0CZDXBFBMHF2,"['Scikit-learn', 'AWS', 'GCP', 'R', 'SQL', 'PyTorch']"
0CZIRZSK4UEZ,"['Python', 'AWS', 'Scikit-learn', 'SQL']"
0CZU067E6WZ8,"['NLP', 'Computer Vision', 'R', 'Azure', 'PyTorch', 'SQL']"
0D1TT03VSZVG,"['PyTorch', 'NLP', 'R', 'TensorFlow', 'GCP', 'AWS']"
0D4Y8C2A4E13,"['NLP', 'SQL', 'AWS', 'Computer Vision']"
0D59UPQGAA3M,"['PyTorch', 'Python', 'TensorFlow', 'GCP', 'Scikit-learn', 'NLP']"
0D5WLWJOJAFI,"['AWS', 'Scikit-learn', 'GCP', 'NLP', 'SQL', 'Python']"
0D6DP1GR9AG4,"['R', 'PyTorch', 'Azure', 'AWS']"
0D7THEF9LWYQ,"['Scikit-learn', 'PyTorch', 'R']"
0D86A1QZXASD,"['GCP', 'TensorFlow', 'PyTorch', 'Azure', 'Python', 'NLP']"
0D8LAM6MZNP8,"['AWS', 'R', 'GCP', 'Computer Vision', 'SQL', 'PyTorch']"
0DA5QJQF362G,"['NLP', 'SQL', 'GCP', 'Scikit-learn']"
0DAONLGR83UR,"['Scikit-learn', 'Azure', 'Python', 'NLP', 'TensorFlow']"
0DBEZ04GOMDA,"['SQL', 'Scikit-learn', 'AWS', 'GCP']"
0DCD2M4VZHHV,"['R', 'TensorFlow', 'Scikit-learn']"
0DDGWQR3TMWU,"['PyTorch', 'Python', 'R']"
0DDV2GCUC8ZH,"['GCP', 'Python', 'PyTorch']"
0DE87TRF2A2R,"['Computer Vision', 'R', 'GCP', 'TensorFlow']"
0DFULNYCPYLD,"['PyTorch', 'SQL', 'Computer Vision']"
0DH2KGRRJN9I,"['Python', 'GCP', 'PyTorch', 'SQL', 'AWS', 'TensorFlow']"
0DHX4Z8X4C2P,"['NLP', 'Scikit-learn', 'PyTorch', 'TensorFlow', 'Computer Vision']"
0DI4C5EZKYXE,"['NLP', 'Scikit-learn', 'PyTorch', 'SQL', 'Computer Vision']"
0DJLEY7LY4DU,"['Computer Vision', 'PyTorch', 'GCP', 'Azure']"
0DOL7F0Q3SZY,"['SQL', 'Python', 'Scikit-learn', 'GCP', 'Azure', 'PyTorch']"
0DOWX3H0JASM,"['GCP', 'Computer Vision', 'AWS']"
0DSEDORGXQIO,"['AWS', 'Python', 'GCP', 'PyTorch', 'Computer Vision']"
0DWABAGQI5AP,"['GCP', 'TensorFlow', 'SQL']"
0DWN3MPEX7GS,"['GCP', 'SQL', 'Python', 'TensorFlow']"
0DWV3PJ7VCOA,"['AWS', 'TensorFlow', 'NLP', 'R', 'Scikit-learn', 'Azure']"
0DZWDZ09WFTB,"['Computer Vision', 'Scikit-learn', 'SQL', 'NLP', 'TensorFlow']"
0E032BEG7BF1,"['NLP', 'Python', 'Scikit-learn', 'Azure']"
0E04V4EXVQF6,"['Azure', 'AWS', 'R']"
0E0MAQU3VJZS,"['NLP', 'PyTorch', 'Python', 'GCP', 'Scikit-learn', 'R']"
0E1A8PEIHSBI,"['TensorFlow', 'Azure', 'R', 'Python', 'NLP', 'Scikit-learn']"
0E2AEIFA76MB,"['Computer Vision', 'SQL', 'AWS']"
0E3AV1SJLD7L,"['SQL', 'Azure', 'AWS', 'PyTorch']"
0E3JY4WKMD6R,"['R', 'Computer Vision', 'AWS', 'Azure']"
0E4AZJ7P98DC,"['GCP', 'TensorFlow', 'AWS']"
0E4HQ1QK98VK,"['Computer Vision', 'Python', 'SQL', 'AWS']"
0E4LXDKEHGEQ,"['R', 'PyTorch', 'NLP', 'Python', 'Scikit-learn']"
0E4PFYRH9YJ4,"['Scikit-learn', 'GCP', 'Computer Vision', 'PyTorch', 'AWS']"
0E4YZ15CI2DO,"['PyTorch', 'Computer Vision', 'GCP', 'NLP']"
0E7WU36LM896,"['SQL', 'Python', 'Azure', 'Scikit-learn', 'GCP', 'NLP']"
0E8BMO4CT2MO,"['Computer Vision', 'SQL', 'GCP', 'NLP', 'TensorFlow']"
0EA5B4KGHRKM,"['NLP', 'R', 'SQL', 'AWS']"
0EAFJAXR8EVR,"['R', 'TensorFlow', 'GCP']"
0EAWPGHI4LPE,"['TensorFlow', 'AWS', 'GCP', 'PyTorch']"
0EBCN74MFNMR,"['NLP', 'SQL', 'Python', 'Scikit-learn', 'TensorFlow']"
0EBO6U4G73ZZ,"['Python', 'NLP', 'Azure', 'TensorFlow']"
0EBRDPVU22WH,"['TensorFlow', 'Computer Vision', 'SQL', 'Scikit-learn', 'Azure', 'R']"
0ECJ9HWE7LVX,"['PyTorch', 'TensorFlow', 'SQL', 'Computer Vision']"
0ED5A0BN977J,"['PyTorch', 'AWS', 'Python', 'GCP', 'R', 'Computer Vision']"
0EDJQ38LV0VQ,"['SQL', 'Python', 'GCP', 'AWS', 'PyTorch']"
0EDT8Q27G1ZH,"['SQL', 'R', 'Computer Vision', 'Python', 'PyTorch']"
0EEAEJFVKY1N,"['PyTorch', 'SQL', 'NLP', 'Computer Vision', 'Python', 'R']"
0EEJA59FGZO5,"['Python', 'PyTorch', 'AWS', 'SQL']"
0EFDAN6ACO2W,"['TensorFlow', 'NLP', 'Python']"
0EHKCF2AVFDK,"['Scikit-learn', 'NLP', 'R', 'SQL', 'AWS']"
0EHKFI2JJ1GB,"['SQL', 'TensorFlow', 'GCP', 'R']"
0EI05NMS6XVQ,"['GCP', 'Computer Vision', 'TensorFlow']"
0EIP4JZXSN0R,"['NLP', 'Azure', 'GCP']"
0ENRE2Q2Z6JM,"['Computer Vision', 'Scikit-learn', 'AWS', 'NLP']"
0EOZKU72CEM7,"['AWS', 'Scikit-learn', 'NLP', 'Python']"
0EOZORXVJM17,"['NLP', 'Scikit-learn', 'Computer Vision']"
0EPA611FK85J,"['PyTorch', 'Computer Vision', 'NLP', 'TensorFlow', 'SQL', 'R']"
0EPVP8BMNAP9,"['GCP', 'Computer Vision', 'Azure']"
0EQ1AYQLHLGJ,"['R', 'TensorFlow', 'PyTorch']"
0ETMLA6HLM0E,"['TensorFlow', 'Azure', 'GCP', 'Scikit-learn', 'R', 'AWS']"
0EUC43FRNR8F,"['Python', 'TensorFlow', 'AWS', 'Azure']"
0EX1XIN8AQ9F,"['AWS', 'SQL', 'R']"
0EX2IWWVSR6V,"['AWS', 'GCP', 'SQL']"
0EZCOIU5O119,"['AWS', 'TensorFlow', 'Python', 'SQL', 'Azure']"
0EZUFNMTGWNW,"['GCP', 'Azure', 'SQL']"
0EZWHJLMKJZA,"['NLP', 'Computer Vision', 'PyTorch']"
0F07F4FTKUX6,"['R', 'NLP', 'Azure', 'AWS', 'GCP', 'SQL']"
0F0OU0BVBCAE,"['R', 'Computer Vision', 'PyTorch', 'Scikit-learn', 'NLP']"
0F3DLENV6KDF,"['AWS', 'Python', 'TensorFlow', 'Computer Vision', 'NLP', 'R']"
0F5CCV3QPH64,"['SQL', 'Python', 'PyTorch']"
0F63ODY489WL,"['GCP', 'Azure', 'R', 'Computer Vision', 'TensorFlow', 'Python']"
0F6O4SSAZDPD,"['NLP', 'Azure', 'Computer Vision', 'SQL', 'TensorFlow', 'R']"
0F7IO8XVM4NY,"['SQL', 'Scikit-learn', 'Computer Vision', 'Azure', 'AWS', 'R']"
0F808SFSW0NX,"['NLP', 'Scikit-learn', 'AWS', 'Python', 'PyTorch']"
0F8F73I5FEU0,"['TensorFlow', 'GCP', 'Python', 'PyTorch', 'Scikit-learn']"
0F8JQWI7ZU8U,"['SQL', 'R', 'PyTorch', 'NLP', 'Scikit-learn']"
0F8OOK60XM4V,"['R', 'GCP', 'Computer Vision']"
0F9CQJNO8TNV,"['Scikit-learn', 'Azure', 'SQL']"
0FAVPL4RWI6F,"['Scikit-learn', 'R', 'PyTorch', 'Python', 'GCP', 'NLP']"
0FB3FUTZTK0Q,"['Scikit-learn', 'AWS', 'Computer Vision', 'SQL', 'Python', 'GCP']"
0FBS8RLG1ORW,"['Computer Vision', 'Scikit-learn', 'TensorFlow', 'SQL', 'AWS', 'R']"
0FDFDAS53AVR,"['GCP', 'AWS', 'Azure', 'NLP']"
0FDY3FZZJ8HF,"['Azure', 'Python', 'GCP', 'Computer Vision']"
0FE33419FEVX,"['NLP', 'PyTorch', 'Azure', 'GCP', 'AWS', 'Computer Vision']"
0FEAG9QHOAKG,"['AWS', 'PyTorch', 'SQL', 'R']"
0FF5P9VKTVMC,"['Computer Vision', 'TensorFlow', 'NLP', 'Scikit-learn', 'Azure']"
0FFI7U9QGSHR,"['SQL', 'Computer Vision', 'GCP']"
0FGSFFUJMJ2K,"['TensorFlow', 'R', 'Python', 'NLP']"
0FH9VYU6LQ1L,"['Scikit-learn', 'AWS', 'Computer Vision', 'TensorFlow']"
0FHIYROLB3OU,"['AWS', 'NLP', 'SQL']"
0FHLGEMJ9PJP,"['Scikit-learn', 'GCP', 'Azure', 'SQL', 'Python']"
0FI26S7OPJEC,"['Scikit-learn', 'R', 'TensorFlow', 'GCP', 'Computer Vision']"
0FIXZPTYXRFU,"['Computer Vision', 'Python', 'SQL', 'GCP']"
0FJZEJL6DXSO,"['Scikit-learn', 'Computer Vision', 'GCP', 'TensorFlow', 'NLP', 'AWS']"
0FK65BQ1PMXD,"['TensorFlow', 'NLP', 'Azure']"
0FKDG7NZN53A,"['Python', 'GCP', 'TensorFlow', 'Computer Vision', 'R']"
0FMBLCR83X5B,"['R', 'GCP', 'Azure', 'NLP', 'SQL', 'Python']"
0FN2XEHQMFFV,"['Scikit-learn', 'PyTorch', 'R', 'TensorFlow', 'AWS', 'Python']"
0FO68OH9MNUL,"['Computer Vision', 'Python', 'TensorFlow']"
0FO9DEGOY9EA,"['GCP', 'Python', 'R', 'Computer Vision', 'SQL']"
0FQNJ8CE8EDF,"['SQL', 'Azure', 'AWS', 'Computer Vision', 'Scikit-learn', 'Python']"
0FR6MDKFGSW6,"['NLP', 'Computer Vision', 'SQL', 'PyTorch', 'Scikit-learn', 'AWS']"
0FRSJM1B0AKH,"['AWS', 'Python', 'PyTorch', 'R', 'Scikit-learn', 'TensorFlow']"
0FTXYXLK06N4,"['Python', 'Scikit-learn', 'PyTorch', 'Azure', 'TensorFlow']"
0FUVIV6TXOMI,"['GCP', 'NLP', 'Scikit-learn', 'TensorFlow', 'SQL']"
0FV8M91MJRDC,"['Scikit-learn', 'Computer Vision', 'SQL', 'R', 'AWS', 'PyTorch']"
0FWI6LDMJ1D7,"['Azure', 'GCP', 'Python', 'R']"
0FWULX7F8APV,"['Azure', 'Python', 'PyTorch', 'Scikit-learn', 'AWS', 'R']"
0FWZ7FN3HK2Z,"['AWS', 'PyTorch', 'NLP', 'Python', 'Computer Vision', 'GCP']"
0FXA29RMEMGX,"['NLP', 'R', 'PyTorch', 'Scikit-learn', 'SQL', 'AWS']"
0FY5C361O3KN,"['GCP', 'Python', 'R', 'Azure', 'Computer Vision']"
0FY7INHNMNRA,"['TensorFlow', 'Azure', 'GCP', 'NLP', 'Python', 'PyTorch']"
0FZAUXBGK2WB,"['GCP', 'PyTorch', 'Azure', 'R', 'NLP']"
0G0BF8ZQ1VKV,"['GCP', 'R', 'Azure', 'Python', 'SQL']"
0G121NLFR7TW,"['R', 'TensorFlow', 'GCP', 'AWS', 'Scikit-learn', 'Computer Vision']"
0G20UREXNC4N,"['Python', 'AWS', 'SQL']"
0G448YBBE8DI,"['NLP', 'Computer Vision', 'Azure', 'PyTorch', 'TensorFlow']"
0G4OS9TWCG48,"['AWS', 'R', 'Python', 'Scikit-learn']"
0G52ZZEEXJU5,"['Python', 'GCP', 'Computer Vision', 'Azure']"
0G5UO0ACK79O,"['AWS', 'TensorFlow', 'Scikit-learn', 'SQL']"
0G5VC7FKN39D,"['R', 'Scikit-learn', 'PyTorch', 'AWS', 'Python']"
0G6CMAEWWQPO,"['PyTorch', 'NLP', 'Azure', 'R', 'Computer Vision', 'Python']"
0G6EIQTBAOKR,"['NLP', 'Computer Vision', 'Scikit-learn']"
0G7LAU6NDGJ9,"['Azure', 'SQL', 'AWS', 'Scikit-learn']"
0G8ZLLU1AJ5Y,"['Python', 'Scikit-learn', 'NLP']"
0G9C3JWA0DVM,"['R', 'GCP', 'TensorFlow', 'Scikit-learn', 'PyTorch', 'AWS']"
